author,story,annotator_1,annotator_2,sentence,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN
Grimms,11_little_brother_and_little_sister,N:N,N:N,"Then she untied her golden garter and put it round the roebuck""s neck, and she plucked rushes and wove them into a soft cord.",0.0,1.0,0.0,0.0,0.06666666666666667,0.4166666666666667,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"With this she tied the little beast and led it on, and she walked deeper and deeper into the forest.",0.0,1.0,0.0,0.0,-0.1875,0.5,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"And when they had gone a very long way they came at last to a little house, and the girl looked in; and as it was empty, she thought, ""We can stay here and live.""",0.053,0.947,0.0,-0.2023,-0.04322727272727274,0.4173333333333334,-1.0
Grimms,11_little_brother_and_little_sister,H:N,H:N,"Then she sought for leaves and moss to make a soft bed for the roe; and every morning she went out and gathered roots and berries and nuts for herself, and brought tender grass for the roe, who ate out of her hand, and was content and played round about her.",0.042,0.856,0.102,0.5106,-0.05,0.375,-1.0
Grimms,11_little_brother_and_little_sister,N:N,H:N,"In the evening, when the sister was tired, and had said her prayer, she laid her head upon the roebuck""s back: that was her pillow, and she slept softly on it.",0.088,0.912,0.0,-0.4404,-0.10000000000000002,0.3499999999999999,-2.0
Grimms,11_little_brother_and_little_sister,N:N,H:N,And if only the brother had had his human form it would have been a delightful life.,0.0,0.798,0.202,0.5859,0.3333333333333333,0.7000000000000001,3.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,For some time they were alone like this in the wilderness.,0.148,0.667,0.185,0.128,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,But it happened that the King of the country held a great hunt in the forest.,0.0,0.712,0.288,0.7684,0.8,0.75,3.0
Grimms,11_little_brother_and_little_sister,Su+:N,+:N,"Then the blasts of the horns, the barking of dogs, and the merry shouts of the huntsmen rang through the trees, and the roebuck heard all, and was only too anxious to be there.",0.053,0.853,0.093,0.3612,-0.125,1.0,1.0
Grimms,11_little_brother_and_little_sister,N:Sa,+:N,"Oh, said he, to his sister, ""let me be off to the hunt, I cannot bear it any longer;"" and he begged so much that at last she agreed.",0.0,0.928,0.072,0.2732,0.1,0.13333333333333333,1.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"But, said she to him, ""come back to me in the evening; I must shut my door for fear of the rough huntsmen, so knock and say, ""My little sister, let me in!"" that I may know you; and if you do not say that, I shall not open the door.""",0.089,0.911,0.0,-0.68,-0.08359375,0.35,-2.0
Grimms,11_little_brother_and_little_sister,H:H,H:N,Then the young roebuck sprang away; so happy was he and so merry in the open air.,0.0,0.619,0.381,0.8816,0.3,0.6333333333333333,6.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"The King and the huntsmen saw the pretty creature, and started after him, but they could not catch him, and when they thought that they surely had him, away he sprang through the bushes and could not be seen.",0.0,0.861,0.139,0.714,0.375,0.9444444444444444,1.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"When it was dark he ran to the cottage, knocked, and said, ""My little sister, let me in.""",0.0,1.0,0.0,0.0,-0.16875,0.45,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"Then the door was opened for him, and he jumped in, and rested himself the whole night through upon his soft bed.",0.0,1.0,0.0,0.0,0.15000000000000002,0.375,0.0
Grimms,11_little_brother_and_little_sister,H:N,H:N,"The next day the hunt went on afresh, and when the roebuck again heard the bugle-horn, and the ho! ho! of the huntsmen, he had no peace, but said, ""Sister, let me out, I must be off.""",0.042,0.885,0.074,0.3036,0.0,0.0,1.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"His sister opened the door for him, and said, ""But you must be here again in the evening and say your pass-word.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"When the King and his huntsmen again saw the young roebuck with the golden collar, they all chased him, but he was too quick and nimble for them.",0.0,1.0,0.0,0.0,0.24444444444444446,0.4666666666666666,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"This went on for the whole day, but at last by the evening the huntsmen had surrounded him, and one of them wounded him a little in the foot, so that he limped and ran slowly.",0.0,1.0,0.0,0.0,-0.07187500000000001,0.3416666666666667,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"Then a hunter crept after him to the cottage and heard how he said, ""My little sister, let me in,"" and saw that the door was opened for him, and was shut again at once.",0.0,1.0,0.0,0.0,-0.1875,0.5,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"The huntsman took notice of it all, and went to the King and told him what he had seen and heard.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"Then the King said, ""To-morrow we will hunt once more.""",0.0,1.0,0.0,0.0,0.5,0.5,0.0
Grimms,11_little_brother_and_little_sister,F:F,F:F,"The little sister, however, was dreadfully frightened when she saw that her fawn was hurt.",0.455,0.545,0.0,-0.875,-0.59375,0.75,-4.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"She washed the blood off him, laid herbs on the wound, and said, ""Go to your bed, dear roe, that you may get well again.""",0.0,0.83,0.17,0.5719,0.0,0.0,2.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"But the wound was so slight that the roebuck, next morning, did not feel it any more.",0.0,1.0,0.0,0.0,0.11111111111111112,0.2222222222222222,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"And when he again heard the sport outside, he said, ""I cannot bear it, I must be there; they shall not find it so easy to catch me.""",0.0,0.874,0.126,0.5777,0.21666666666666667,0.4416666666666667,1.0
Grimms,11_little_brother_and_little_sister,F:Sa,F:S,"The sister cried, and said, ""This time they will kill you, and here am I alone in the forest and forsaken by all the world.",0.307,0.693,0.0,-0.8519,0.0,0.0,-7.0
Grimms,11_little_brother_and_little_sister,F:N,F:S,"I will not let you out.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,A:N,A:S,"Then you will have me die of grief, answered the roe; ""when I hear the bugle-horns I feel as if I must jump out of my skin.""",0.244,0.756,0.0,-0.7964,-0.8,0.2,-5.0
Grimms,11_little_brother_and_little_sister,F:H,F:S,"Then the sister could not do otherwise, but opened the door for him with a heavy heart, and the roebuck, full of health and joy, bounded into the forest.",0.0,0.839,0.161,0.7351,0.31666666666666665,0.4166666666666667,3.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"When the King saw him, he said to his huntsmen, ""Now chase him all day long till night-fall, but take care that no one does him any harm.""",0.085,0.785,0.13,0.3612,-0.05,0.4,-1.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"As soon as the sun had set, the King said to the huntsman, ""Now come and show me the cottage in the wood;"" and when he was at the door, he knocked and called out, ""Dear little sister, let me in.""",0.0,0.939,0.061,0.3818,-0.1875,0.5,2.0
Grimms,11_little_brother_and_little_sister,Su+:N,+:N,"Then the door opened, and the King walked in, and there stood a maiden more lovely than any he had ever seen.",0.0,0.83,0.17,0.624,0.5,0.625,3.0
Grimms,11_little_brother_and_little_sister,F:F,F:F,"The maiden was frightened when she saw, not her little roe, but a man come in who wore a golden crown upon his head.",0.085,0.915,0.0,-0.2382,0.056249999999999994,0.5,-2.0
Grimms,11_little_brother_and_little_sister,H:N,H:H,"But the King looked kindly at her, stretched out his hand, and said, ""Will you go with me to my palace and be my dear wife?""",0.0,0.657,0.343,0.9186,0.27499999999999997,0.45,2.0
Grimms,11_little_brother_and_little_sister,H:N,H:H,"Yes, indeed, answered the maiden, ""but the little roe must go with me, I cannot leave him.""",0.0,0.82,0.18,0.2668,-0.1875,0.5,0.0
Grimms,11_little_brother_and_little_sister,N:N,H:N,"The King said, ""It shall stay with you as long as you live, and shall want nothing.""",0.0,0.925,0.075,0.0772,0.043181818181818175,0.45,1.0
Grimms,11_little_brother_and_little_sister,N:N,H:N,"Just then he came running in, and the sister again tied him with the cord of rushes, took it in her own hand, and went away with the King from the cottage.",0.0,0.906,0.094,0.4939,0.6,1.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,H:N,"The King took the lovely maiden upon his horse and carried her to his palace, where the wedding was held with great pomp.",0.0,0.727,0.273,0.836,0.65,0.75,6.0
Grimms,11_little_brother_and_little_sister,H:N,H:H,"She was now the Queen, and they lived for a long time happily together; the roebuck was tended and cherished, and ran about in the palace-garden.",0.0,0.769,0.231,0.7845,0.375,0.7,2.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"But the wicked step-mother, because of whom the children had gone out into the world, thought all the time that the sister had been torn to pieces by the wild beasts in the wood, and that the brother had been shot for a roebuck by the huntsmen.",0.139,0.861,0.0,-0.7964,0.1,0.4,-4.0
Grimms,11_little_brother_and_little_sister,A:A,A:A,"Now when she heard that they were so happy, and so well off, envy and hatred rose in her heart and left her no peace, and she thought of nothing but how she could bring them again to misfortune.",0.129,0.722,0.149,0.2347,0.4666666666666666,0.65,-1.0
Grimms,11_little_brother_and_little_sister,D:N,D:-,"Her own daughter, who was ugly as night, and had only one eye, grumbled at her and said, ""A Queen! that ought to have been my luck.""",0.121,0.879,0.0,-0.5562,-0.033333333333333326,1.0,0.0
Grimms,11_little_brother_and_little_sister,A:N,A:A,"Only be quiet, answered the old woman, and comforted her by saying, ""when the time comes I shall be ready.""",0.0,0.865,0.135,0.4215,0.07500000000000001,0.5083333333333333,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"As time went on, the Queen had a pretty little boy, and it happened that the King was out hunting; so the old witch took the form of the chamber-maid, went into the room where the Queen lay, and said to her, ""Come, the bath is ready; it will do you good, and give you fresh strength; make haste before it gets cold.""",0.038,0.769,0.194,0.8843,0.10892857142857144,0.6142857142857144,7.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"The daughter also was close by; so they carried the weakly Queen into the bath-room, and put her into the bath; then they shut the door and ran away.",0.091,0.909,0.0,-0.4215,-0.375,0.625,0.0
Grimms,11_little_brother_and_little_sister,N:N,-:-,But in the bath-room they had made a fire of such deadly heat that the beautiful young Queen was soon suffocated.,0.117,0.681,0.202,0.5023,0.18749999999999997,0.575,-2.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"When this was done the old woman took her daughter, put a nightcap on her head, and laid her in bed in place of the Queen.",0.0,1.0,0.0,0.0,0.1,0.2,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"She gave her too the shape and the look of the Queen, only she could not make good the lost eye.",0.199,0.801,0.0,-0.5727,0.35,0.8,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"But in order that the King might not see it, she was to lie on the side on which she had no eye.",0.113,0.887,0.0,-0.4215,0.0,0.0,-1.0
Grimms,11_little_brother_and_little_sister,H:H,H:-,"In the evening when he came home and heard that he had a son he was heartily glad, and was going to the bed of his dear wife to see how she was.",0.0,0.843,0.157,0.6808,0.5,1.0,5.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"But the old woman quickly called out, ""For your life leave the curtains closed; the Queen ought not to see the light yet, and must have rest.""",0.048,0.952,0.0,-0.0772,0.18333333333333335,0.375,-1.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"The King went away, and did not find out that a false Queen was lying in the bed.",0.175,0.825,0.0,-0.5267,-0.4000000000000001,0.6,-1.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"But at midnight, when all slept, the nurse, who was sitting in the nursery by the cradle, and who was the only person awake, saw the door open and the true Queen walk in.",0.0,0.899,0.101,0.5719,0.11666666666666665,0.7166666666666667,2.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"She took the child out of the cradle, laid it on her arm, and suckled it.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"Then she shook up its pillow, laid the child down again, and covered it with the little quilt.",0.076,0.924,0.0,-0.1027,-0.17152777777777778,0.3944444444444445,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"And she did not forget the roebuck, but went into the corner where it lay, and stroked its back.",0.0,0.931,0.069,0.0857,0.0,0.0,-1.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,Then she went quite silently out of the door again.,0.0,1.0,0.0,0.0,0.0,0.1,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"The next morning the nurse asked the guards whether anyone had come into the palace during the night, but they answered, ""No, we have seen no one.""",0.097,0.903,0.0,-0.4215,0.0,0.0,-2.0
Grimms,11_little_brother_and_little_sister,F:N,F:-,"She came thus many nights and never spoke a word: the nurse always saw her, but she did not dare to tell anyone about it.",0.0,1.0,0.0,0.0,0.5,0.5,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"When some time had passed in this manner, the Queen began to speak in the night, and said---",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"How fares my child, how fares my roe?
84:84	N:N	N:N	Twice shall I come, then never more.",0.0,1.0,0.0,0.0,-0.25,0.5,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"The nurse did not answer, but when the Queen had gone again, went to the King and told him all.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,Su-:Su-,-:-,"The King said, ""Ah, heavens! what is this?",0.0,0.701,0.299,0.4574,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:-,"To-morrow night I will watch by the child.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"In the evening he went into the nursery, and at midnight the Queen again appeared and said---",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"How fares my child, how fares my roe?
90:90	N:N	N:-	Once will I come, then never more.",0.0,1.0,0.0,0.0,-0.25,0.5,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,And she nursed the child as she was wont to do before she disappeared.,0.128,0.872,0.0,-0.2263,0.0,0.0,-1.0
Grimms,11_little_brother_and_little_sister,F:N,F:-,"The King dared not speak to her, but on the next night he watched again.",0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,Then she said---,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Grimms,11_little_brother_and_little_sister,N:N,N:N,"How fares my child, how fares my roe?
95:95	N:N	N:-	This time I come, then never more.",0.0,1.0,0.0,0.0,-0.25,0.5,0.0
Grimms,11_little_brother_and_little_sister,Su+:N,+:N,"Then the King could not restrain himself; he sprang towards her, and said, ""You can be none other than my dear wife.""",0.0,0.89,0.11,0.3818,-0.125,0.375,2.0
Grimms,11_little_brother_and_little_sister,H:N,H:H,"She answered, ""Yes, I am your dear wife,"" and at the same moment she received life again, and by God""s grace became fresh, rosy, and full of health.",0.0,0.757,0.243,0.7717,0.21666666666666665,0.39166666666666666,6.0
