id,split,V,A,D,text,VADER_neg,VADER_neu,VADER_pos,VADER_compound,TextBlob_polarity,TextBlob_subjectivity,AFINN,map_from_VAD,map_from_lex
112C-L012_409_634,test,3.2,3.0,3.3,"To help them establish themselves in the community, the Pleasant Run Emancipation fund was begun in 1993 by private donors who wanted to provide a measure of financial support for those leaving our programs.",0.0,0.775,0.225,0.8271,0.2444444444444444,0.4472222222222222,7.0,3,3
112C-L012_641_784,train,3.2,3.1,3.0,Individuals who are being emancipated are eligible to receive up to $500 from the Fund if they formally apply and meet four requirements:,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L012_785_815,train,3.0,2.88,3.0,1. Release by the courts,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L012_816_865,train,3.5,3.1,3.5,2. Successful completion of all life skills tests,0.0,0.648,0.352,0.5859,0.75,0.95,3.0,3,3
112C-L012_83_183,train,3.1,3.4,3.2,Do you remember the combination of elation and apprehension you felt when you first left home?,0.158,0.714,0.128,-0.1531,0.125,0.1666666666666666,3.0,3,3
112C-L012_872_930,train,2.88,2.88,3.25,3. Positive termination of his or her Pleasant Run program,0.0,0.537,0.463,0.7845,0.4803030303030303,0.7560606060606061,5.0,5,3
112C-L012_931_982,train,3.29,2.71,3.29,4. Possession of a high school diploma or GED,0.0,1.0,0.0,0.0,0.16,0.5399999999999999,0.0,3,3
112C-L012_989_1229,train,3.0,3.1,3.2,"Proof of meeting these, two staff reference letters and an essay stating why they should receive a grant and how it will be used are all reviewed by a Pleasant Run panel, which determines if the applicant merits the funds.",0.0,0.805,0.195,0.8176,0.7333333333333333,0.9666666666666668,4.0,5,3
112C-L013_1054_1129,train,3.0,3.0,3.0,Then the task was to help children who lost parents in the Civil War.,0.312,0.553,0.136,-0.5423,0.0,0.0,-3.0,3,4
112C-L013_1130_1256,test,2.6,3.1,2.9,"Today, we serve children and families with a multitude of problems: emotional, physical, psychological and sexual abuse.",0.321,0.605,0.074,-0.743,0.125,0.431547619047619,-5.0,4,4
112C-L013_1257_1343,train,3.3,3.0,3.1,"Some come from families where, through therapy, there is hope for reunification.",0.0,0.791,0.209,0.4404,0.0,0.0,2.0,3,3
112C-L013_1344_1448,train,3.2,3.0,3.0,"For others, ""families"" are the counselors are housemates at the group homes where they live.",0.0,1.0,0.0,0.0,0.1363636363636363,0.5,0.0,3,3
112C-L013_1455_1532,dev,2.36,3.36,2.64,The biggest tragedy is that the problems don't go away; they only grow.,0.392,0.608,0.0,-0.7964,0.0,1.0,-4.0,4,4
112C-L013_156_252,test,2.8,3.0,3.0,"Little ones, like Baby Jessica, caught in the struggle between adoptive and birth parents.",0.139,0.726,0.134,-0.0202,-0.1875,0.5,0.0,5,3
112C-L013_1592_1655,train,3.5,3.0,3.25,In 1995 we will serve over 850 children and 340 families.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L013_1656_1697,train,3.0,2.9,3.0,"In 1996, these figures will triple.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L013_1698_1850,train,3.63,2.82,3.27,"The children and families who come to Pleasant Run are given the opportunity to become happy, loving, and productive members of our society.",0.0,0.581,0.419,0.9287,0.7111111111111111,0.9722222222222224,10.0,3,3
112C-L013_1851_1963,train,3.5,3.0,3.38,"They welcome the chance to belong, to become self- sufficient, to regain their self-esteem and confidence.",0.0,0.61,0.39,0.8074,0.8,0.9,8.0,3,3
112C-L013_18_35,train,3.0,2.56,2.89,"November 27, 1995",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L013_1964_2039,train,3.3,3.1,3.0,"Often it is a long, hard struggle, but the results are well worth it.",0.169,0.534,0.297,0.4854,-0.0138888888888888,0.3472222222222222,-1.0,3,3
112C-L013_2046_2161,train,2.7,3.1,2.9,"For Pleasant Run to continue to serve abused and neglected children and their families, we need your support.",0.251,0.524,0.225,-0.1779,0.7333333333333333,0.9666666666666668,0.0,4,3
112C-L013_2162_2234,train,2.71,3.43,3.14,"The Funding sources are shrinking, but the needs grow explosively.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
112C-L013_2235_2311,train,3.2,3.6,3.1,"Please ""help good kids get better"" by sending us a contribution today.",0.0,0.393,0.607,0.8689,0.6,0.55,8.0,3,3
112C-L013_2312_2388,train,3.2,3.0,3.1,Your gift will give children and families hope for improved tomorrows.,0.0,0.473,0.527,0.836,0.0,0.0,6.0,3,3
112C-L013_2412_2421,train,3.0,2.7,2.9,Mary Roth,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L013_253_379,train,2.1,3.1,2.7,"Older kids, like Tracy and Kerry, left homeless after a recent murder-suicide in Indianapolis claimed Mom and Dad.",0.0,0.865,0.135,0.3612,0.0555555555555555,0.1944444444444444,-4.0,4,2
112C-L013_380_529,train,2.4,3.1,3.1,"Young adults, like Mary T., a jobless mother of three, trying desperately to keep her kids out of trouble in a crime-ridden neighborhood.",0.205,0.698,0.097,-0.4215,-0.2333333333333333,0.5333333333333333,-6.0,4,4
112C-L013_530_542,train,3.62,3.87,3.0,Real people!,0.0,1.0,0.0,0.0,0.25,0.3,0.0,3,3
112C-L013_549_574,train,2.9,2.9,3.0,There are thousands more.,0.0,1.0,0.0,0.0,0.5,0.5,0.0,5,3
112C-L013_575_652,train,1.9,3.3,2.9,"Families are being torn apart, and too often, children are the victims.",0.301,0.699,0.0,-0.5106,0.0,0.0,-5.0,4,4
112C-L013_61_149,train,3.1,2.8,3.1,What kind of people benefit by your contribution to Pleasant Run Children's Homes?,0.0,0.636,0.364,0.743,0.6666666666666666,0.9333333333333332,5.0,3,3
112C-L013_653_757,train,2.29,3.29,2.86,"Kids like Tommie J., made a ward of the court because of repeated beatings by an alcoholic father;",0.0,0.865,0.135,0.3612,-0.25,0.5,2.0,4,3
112C-L013_758_841,train,2.5,2.9,2.8,"Alice, sent to a group home to get help because of severe behavior disorders;",0.16,0.675,0.166,0.0258,0.0,0.0,-2.0,4,2
112C-L013_842_966,train,3.33,3.0,2.78,"and John H., a recovering alcoholic, rebuilding a relationships with his family so they can live together again.",0.0,1.0,0.0,0.0,-0.0568181818181818,0.5,0.0,3,3
112C-L013_973_1053,test,3.1,3.2,3.4,Pleasant Run Children's Homes began serving children nearly 130 years ago.,0.0,0.752,0.248,0.5106,0.4166666666666666,0.6833333333333333,3.0,3,3
112C-L014_1070_1113,dev,2.7,3.1,2.7,"For some, it's a matter of weeks or months;",0.0,0.864,0.136,0.0258,0.0,0.0,1.0,4,3
112C-L014_1114_1137,train,2.78,2.67,2.89,"for others, it's years.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
112C-L014_1144_1226,test,3.4,3.0,3.3,"They leave Pleasant Run, generally, ready and able to contribute to society.",0.075,0.562,0.362,0.6808,0.4777777777777778,0.6972222222222223,2.0,3,3
112C-L014_1227_1282,train,4.0,3.5,3.7,We're proud of our children and all that they overcome.,0.0,0.744,0.256,0.4767,0.8,1.0,2.0,3,3
112C-L014_1289_1335,train,3.2,2.8,3.2,"We are a not-for-profit, multi-service agency.",0.0,1.0,0.0,0.0,0.0,0.0,2.0,3,3
112C-L014_1336_1386,train,3.0,2.89,3.11,We wouldn't exist if the need weren't there.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L014_1387_1506,train,3.1,3.2,3.0,The numbers of children who deserve our services are rising... as quickly as our programs can grow to serve them.,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,3,3
112C-L014_1513_1538,train,3.43,3.29,3.0,Please help us help them.,0.0,0.206,0.794,0.7717,0.0,0.0,5.0,3,3
112C-L014_1539_1607,train,3.4,2.8,3.2,"Pleasant Run Children's Homes... ""where good kids get better.""",0.0,0.53,0.47,0.7351,0.6444444444444444,0.688888888888889,8.0,3,3
112C-L014_1631_1655,dev,3.0,2.7,3.0,Mary Roth Tom Hirschauer,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L014_18_31,test,3.0,2.4,2.8,"June 26, 1995",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L014_195_327,test,3.11,2.89,3.0,"Federal, state and local governments are freezing or withdrawing much-needed funding sources for people who are truly in need.",0.066,0.798,0.136,0.3612,0.0,0.0,0.0,3,3
112C-L014_328_554,train,3.57,3.0,3.14,"In spite of that, Pleasant Run Children's Homes, with the help of hundreds of volunteers and others who really care, continues to make a significant impact on the futures of families and kids in need of help.",0.072,0.633,0.295,0.8622,0.4361111111111111,0.6805555555555557,10.0,3,3
112C-L014_561_677,dev,2.43,3.29,2.57,"We all hear about today's increases in neglect, abuse and abandonment of those who can't fight back: children.",0.396,0.523,0.082,-0.8561,0.0,0.0,-6.0,4,4
112C-L014_57_80,dev,2.8,2.9,3.3,This is not newsletter.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
112C-L014_678_778,train,3.0,2.38,3.0,Yet few of us hear enough about kids who live through these adversities and do make the grade.,0.128,0.872,0.0,-0.3612,-0.0212121212121212,0.3666666666666667,0.0,3,4
112C-L014_785_803,train,3.7,3.3,3.2,The positive side.,0.0,0.357,0.643,0.5574,0.2272727272727272,0.5454545454545454,2.0,3,3
112C-L014_804_831,train,3.4,2.9,2.9,These are special children.,0.0,0.526,0.474,0.4019,0.3571428571428571,0.5714285714285714,0.0,3,3
112C-L014_81_109,dev,3.0,2.89,3.0,It is a fund-raising appeal.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L014_832_878,train,2.9,2.8,3.0,They come into a Pleasant Run program...,0.0,0.602,0.398,0.5106,0.7333333333333333,0.9666666666666668,3.0,3,3
112C-L014_879_1063,train,2.88,3.0,2.75,"whether it's for therapeutic help in their own homes (which nurtures whole families), through foster care families or in the familial surroundings of our residential homes.",0.0,0.723,0.277,0.8316,0.4,0.7,4.0,5,3
112C-L015_1087_1146,train,3.44,3.33,3.44,Your contribution will make a difference in a child's life.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L015_1147_1188,test,3.3,3.1,3.0,It may help a family stay together.,0.0,0.649,0.351,0.4019,0.0,0.0,2.0,3,3
112C-L015_1189_1240,train,3.78,3.44,3.56,It can certainly make happy holiday memories.,0.0,0.312,0.688,0.8316,0.5071428571428571,0.7857142857142857,3.0,3,3
112C-L015_1247_1334,train,3.55,2.91,3.27,A gift to Pleasant Run means the children in our care will have presents to open.,0.0,0.561,0.439,0.8555,0.3666666666666666,0.7333333333333334,7.0,3,3
112C-L015_1335_1452,train,3.33,2.89,3.0,"A gift means a family will have a holiday meal, cooking utensils to prepare the meal and dishes to serve it on.",0.0,0.752,0.248,0.6808,0.0,0.0,2.0,3,3
112C-L015_1453_1503,train,3.5,3.3,3.2,Your gift will go beyond the holiday season.,0.0,0.517,0.483,0.6808,0.0,0.0,2.0,3,3
112C-L015_1504_1606,train,3.29,2.86,3.0,"It can help purchase clothing, school supplies, books and educational tools throughout the year.",0.0,0.828,0.172,0.4019,0.25,0.25,2.0,3,3
112C-L015_1620_1681,train,3.25,3.12,3.25,Please take a few minutes to mail a donation to Pleasant run.,0.0,0.588,0.412,0.6808,0.2666666666666666,0.5333333333333333,6.0,3,3
112C-L015_1682_1813,test,3.4,2.9,3.0,Let our families and children know that you want them to have the same kinds of memories of the holidays you will have.,0.0,0.843,0.157,0.4404,0.0,0.125,1.0,3,3
112C-L015_1820_1880,train,4.3,3.6,2.9,We wish you and your family a new year full of joy and love.,0.0,0.483,0.517,0.8934,0.4465909090909091,0.4511363636363636,7.0,3,3
112C-L015_18_47,test,3.0,3.14,3.0,Dear Friends of Pleasant Run:,0.0,0.182,0.818,0.8402,0.7333333333333333,0.9666666666666668,5.0,3,3
112C-L015_231_324,train,4.0,3.43,3.29,This is the time of year when we give thanks for the warmth and love that surrounds us.,0.0,0.598,0.402,0.8779,0.35,0.4,7.0,3,3
112C-L015_325_413,train,2.7,2.9,2.8,And this time of year is an occasion to remember those not as fortunate as we are.,0.131,0.869,0.0,-0.3412,0.4,0.7,2.0,4,3
112C-L015_420_473,train,3.2,3.1,3.1,Pleasant Run cares for at-risk children and families.,0.0,0.488,0.512,0.743,0.7333333333333333,0.9666666666666668,3.0,3,3
112C-L015_474_620,train,3.0,2.62,3.13,"We do this through a wide range of programs including community- based, therapeutic foster care, group homes and our treatment center.",0.0,0.856,0.144,0.4939,-0.1,0.25,2.0,3,3
112C-L015_54_230,dev,3.3,3.0,3.1,"The holiday season is the time of year when we're all busy buying gifts, baking goodies, decorating our homes and making arrangements to be with family and friends.",0.0,0.818,0.182,0.7003,0.1,0.3,0.0,3,3
112C-L015_621_695,dev,2.33,3.11,3.11,Many of the children are victims of abuse or live in unstable homes.,0.474,0.526,0.0,-0.8402,0.3181818181818182,0.5,-8.0,4,4
112C-L015_702_858,train,3.12,3.0,3.0,"Today we are asking you to take a few minutes to consider making a contribution to Pleasant Run to help the 1,500 children families we care for.",0.0,0.705,0.295,0.8481,0.2666666666666666,0.5333333333333333,7.0,3,3
112C-L015_859_939,train,2.12,3.25,2.75,Many of the children have no homes; no memories of joy from past holidays.,0.212,0.481,0.308,0.4588,0.35,0.3166666666666666,1.0,4,3
112C-L015_940_1086,dev,2.4,3.0,2.8,"Others are from families that are struggling to provide a healthy, happy environment but don't have the resources to make it possible.",0.079,0.747,0.174,0.3182,0.4333333333333333,0.8333333333333334,3.0,4,3
112C-L016_1002_1117,train,3.0,2.88,3.0,"If you are interested and would like more information, please contact Lisa Lusk or Marcia Whited at 693-9222.",0.0,0.659,0.341,0.7769,0.375,0.5,5.0,3,3
112C-L016_1118_1197,train,3.0,3.0,3.14,We would like to have families matched with sponsors non later than xxxx.,0.0,0.828,0.172,0.3612,0.0,0.0,2.0,3,3
112C-L016_1198_1314,train,3.78,3.22,3.44,Thank you for considering this opportunity to make this a memorable holiday season for a family in need.,0.0,0.606,0.394,0.8151,0.5,1.0,5.0,3,3
112C-L016_18_87,train,3.1,3.3,3.3,It's hard to believe that the holiday season is only two months away.,0.093,0.728,0.179,0.3182,-0.1458333333333333,0.7708333333333333,-1.0,3,5
112C-L016_196_301,train,3.1,2.9,3.0,"Every year we seek companies, organizations and individuals to sponsor one or more of our families.",0.0,1.0,0.0,0.0,0.5,0.5,0.0,3,3
112C-L016_302_372,train,3.1,2.9,3.1,These families are participants in our community-based programs.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L016_373_495,train,3.4,3.0,3.3,These programs focus on keeping the family together by providing counseling and other services to the entire family.,0.0,1.0,0.0,0.0,-0.0625,0.5,0.0,3,3
112C-L016_502_688,train,2.5,2.8,3.0,"After our caseworkers meet with these families and their children they often find they lack even the basic necessities such as cooking utensils, beds, cleaning supplies, etc.",0.081,0.919,0.0,-0.3182,0.0,0.3125,-2.0,4,4
112C-L016_689_721,train,3.1,3.1,3.3,We meet these needs immediately.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
112C-L016_722_804,train,2.25,2.88,3.0,"But, the holiday season is a particularly difficult time for these families.",0.227,0.554,0.219,-0.036,-0.5,1.0,-1.0,4,4
112C-L016_805_903,test,2.44,2.78,2.78,They do not have the resources necessary to purchase gifts or food for a holiday meal.,0.0,0.838,0.162,0.4019,0.0,1.0,0.0,4,3
112C-L016_910_1001,train,3.1,3.2,3.3,We are asking you to consider sponsoring one of our families for this holiday season.,0.0,0.818,0.182,0.481,0.0,0.0,0.0,3,3
112C-L016_94_189,dev,3.1,2.7,2.8,"At Pleasant Run, Inc. we are making plans and arrangements for our children and families.",0.0,0.809,0.191,0.5106,0.7333333333333333,0.9666666666666668,3.0,3,3
113CWL017_1034_1074,train,2.9,3.0,3.0,It costs $225 to send one child to camp.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,3
113CWL017_1075_1226,train,3.1,3.4,3.2,"Many members of the Boys & Girls Clubs of Indianapolis can't afford to go to camp without financial assistance, and that's why we need you!",0.0,1.0,0.0,0.0,0.25,0.25,0.0,3,3
113CWL017_1233_1378,train,3.11,3.11,3.11,Please make camp possible for all deserving Indianapolis children and send in a tax deductible contribution today in the enclosed envelope.,0.0,0.892,0.108,0.3182,0.3,0.9,1.0,3,3
113CWL017_136_241,dev,3.37,3.25,3.12,"Yes, it's that time of the year -- the start of the Boys & Girls clubs of Indianapolis' Camp.",0.0,0.863,0.137,0.4019,0.0,0.0,1.0,3,3
113CWL017_1385_1425,train,3.22,3.33,3.22,"Consider sponsoring 1, 2, or 3 children.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL017_1426_1543,dev,3.6,3.3,2.9,"No matter the size of the donation, please know that your gift will be appreciated and make a difference.",0.089,0.524,0.387,0.7506,0.2,0.1,7.0,3,3
113CWL017_1567_1584,train,3.0,2.8,3.0,Richard Dickinson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL017_1596_1640,test,3.43,3.29,3.14,You can make a difference in a child's life.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL017_1641_1724,train,3.67,3.67,3.67,Sponsor a child at the Boys & Girls Clubs of Indianapolis' summer camp today!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL017_18_64,test,3.0,3.0,3.17,"June 1, 1998 BOYS & Girls Club OF INDIANAPOLIS",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL017_242_308,train,3.2,2.6,3.0,"Six weeks of learning and exploring, sports, arts, and fellowship.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL017_315_478,train,3.14,2.86,3.0,"A time for a youngster to enjoy the fun and benefits of residential camp living, dedicated staff and instruction, and a chance to make special friends.",0.0,0.446,0.554,0.9578,0.3523809523809524,0.4238095238095238,12.0,3,3
113CWL017_492_603,train,3.6,3.2,3.3,"I know you're committed to ensuring today's children have safe, healthy, and positive summer experiences.",0.0,0.402,0.598,0.9081,0.4090909090909091,0.5151515151515151,7.0,3,3
113CWL017_604_681,train,3.14,3.0,3.0,That's why I want you to learn more about the Super Summer Safari Camp.,0.0,0.668,0.332,0.6666,0.4166666666666666,0.5833333333333333,4.0,3,3
113CWL017_688_775,train,3.29,2.71,3.29,"At Super Summer Safari Camp, there are daily sports, nature, and arts activities.",0.0,0.755,0.245,0.5994,0.1666666666666666,0.3333333333333333,3.0,3,3
113CWL017_776_923,train,3.1,3.2,3.0,"In addition to the fun stuff, important life-skills such as self-esteem, leadership, and interpersonal cooperation are being developed.",0.0,0.758,0.242,0.6249,0.1999999999999999,0.5,9.0,3,3
113CWL017_90_135,train,4.0,4.1,3.0,"It's summertime, so it must be time for CAMP!",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL017_924_1027,test,3.2,3.2,3.2,Please read the enclosed brochure for more information on the wonderful Super Summer Safari Camp!,0.0,0.541,0.459,0.8805,0.6388888888888888,0.7222222222222222,8.0,3,3
113CWL018_1023_1100,train,3.0,3.11,3.22,We are counting on you now to help us get where we need to be tomorrow.,0.0,0.847,0.153,0.4019,0.0,0.0,2.0,5,3
113CWL018_1101_1160,train,3.0,3.0,2.71,Would you please consider a gift of the same in 1999?,0.0,0.606,0.394,0.6369,0.0,0.125,3.0,3,3
113CWL018_1167_1191,train,2.83,3.0,2.83,"Please, give generously.",0.0,0.164,0.836,0.6249,0.0,0.0,3.0,5,3
113CWL018_1192_1222,train,3.1,3.2,3.4,The kids are depending on you.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL018_1229_1242,train,3.0,2.9,2.9,"Respectfully,",0.0,0.0,1.0,0.4019,0.5,0.7,0.0,3,3
113CWL018_1249_1337,train,3.0,2.71,3.0,"James Campbell President of the Board Deputy Chief, Indianapolis Police Department",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL018_1344_1363,train,3.11,2.67,3.0,A United Way Agency,0.0,0.417,0.583,0.4215,0.0,0.0,1.0,3,3
113CWL018_1370_1420,train,3.0,2.9,3.0,Please detach and return in the enclosed envelope.,0.0,0.753,0.247,0.3182,0.0,0.0,1.0,3,3
113CWL018_153_220,train,2.45,3.0,2.45,Youngsters often find themselves feeling alienated and alone.,0.211,0.632,0.158,-0.128,0.0,0.0,-1.0,4,5
113CWL018_18_35,train,3.0,2.7,3.0,"February 26, 1999",0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL018_227_287,train,3.11,3.0,3.11,That's where the Boys & Girls Clubs of Indianapolis come in.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3
113CWL018_288_402,train,3.3,3.0,3.3,We reach out to kids -- especially those from disadvantaged neighborhoods where the risks are highest.,0.264,0.678,0.057,-0.6077,0.0,1.0,-3.0,3,4
